开盘,收盘,股票代码,日期,day,month,year
3.018,3.018,510050,2022-07-06 11:04:00,6,7,2022
3.02,3.02,510050,2022-07-06 11:05:00,6,7,2022
3.025,3.025,510050,2022-07-06 11:06:00,6,7,2022
3.026,3.026,510050,2022-07-06 11:07:00,6,7,2022
3.024,3.024,510050,2022-07-06 11:08:00,6,7,2022
3.022,3.022,510050,2022-07-06 11:09:00,6,7,2022
3.018,3.018,510050,2022-07-06 11:10:00,6,7,2022
3.02,3.02,510050,2022-07-06 11:11:00,6,7,2022
3.022,3.022,510050,2022-07-06 11:12:00,6,7,2022
3.02,3.02,510050,2022-07-06 11:13:00,6,7,2022
3.021,3.021,510050,2022-07-06 11:14:00,6,7,2022
3.019,3.019,510050,2022-07-06 11:15:00,6,7,2022
3.02,3.02,510050,2022-07-06 11:16:00,6,7,2022
3.023,3.023,510050,2022-07-06 11:17:00,6,7,2022
3.025,3.025,510050,2022-07-06 11:18:00,6,7,2022
3.021,3.021,510050,2022-07-06 11:19:00,6,7,2022
3.02,3.02,510050,2022-07-06 11:20:00,6,7,2022
3.02,3.02,510050,2022-07-06 11:21:00,6,7,2022
3.019,3.019,510050,2022-07-06 11:22:00,6,7,2022
3.016,3.016,510050,2022-07-06 11:23:00,6,7,2022
3.018,3.018,510050,2022-07-06 11:24:00,6,7,2022
3.019,3.019,510050,2022-07-06 11:25:00,6,7,2022
3.018,3.018,510050,2022-07-06 11:26:00,6,7,2022
3.018,3.018,510050,2022-07-06 11:27:00,6,7,2022
3.016,3.016,510050,2022-07-06 11:28:00,6,7,2022
3.017,3.017,510050,2022-07-06 11:29:00,6,7,2022
3.021,3.021,510050,2022-07-06 11:30:00,6,7,2022
3.018,3.018,510050,2022-07-06 13:01:00,6,7,2022
3.02,3.02,510050,2022-07-06 13:02:00,6,7,2022
3.018,3.018,510050,2022-07-06 13:03:00,6,7,2022
3.018,3.018,510050,2022-07-06 13:04:00,6,7,2022
3.016,3.016,510050,2022-07-06 13:05:00,6,7,2022
3.013,3.013,510050,2022-07-06 13:06:00,6,7,2022
3.01,3.01,510050,2022-07-06 13:07:00,6,7,2022
3.011,3.011,510050,2022-07-06 13:08:00,6,7,2022
3.014,3.014,510050,2022-07-06 13:09:00,6,7,2022
3.016,3.016,510050,2022-07-06 13:10:00,6,7,2022
3.017,3.017,510050,2022-07-06 13:11:00,6,7,2022
3.018,3.018,510050,2022-07-06 13:12:00,6,7,2022
3.017,3.017,510050,2022-07-06 13:13:00,6,7,2022
3.018,3.018,510050,2022-07-06 13:14:00,6,7,2022
3.017,3.017,510050,2022-07-06 13:15:00,6,7,2022
3.016,3.016,510050,2022-07-06 13:16:00,6,7,2022
3.019,3.019,510050,2022-07-06 13:17:00,6,7,2022
3.019,3.019,510050,2022-07-06 13:18:00,6,7,2022
3.018,3.018,510050,2022-07-06 13:19:00,6,7,2022
3.018,3.018,510050,2022-07-06 13:20:00,6,7,2022
3.018,3.018,510050,2022-07-06 13:21:00,6,7,2022
3.016,3.016,510050,2022-07-06 13:22:00,6,7,2022
3.014,3.014,510050,2022-07-06 13:23:00,6,7,2022
3.015,3.015,510050,2022-07-06 13:24:00,6,7,2022
3.014,3.014,510050,2022-07-06 13:25:00,6,7,2022
3.013,3.013,510050,2022-07-06 13:26:00,6,7,2022
3.012,3.012,510050,2022-07-06 13:27:00,6,7,2022
3.011,3.011,510050,2022-07-06 13:28:00,6,7,2022
3.013,3.013,510050,2022-07-06 13:29:00,6,7,2022
3.012,3.012,510050,2022-07-06 13:30:00,6,7,2022
3.011,3.011,510050,2022-07-06 13:31:00,6,7,2022
3.011,3.011,510050,2022-07-06 13:32:00,6,7,2022
3.012,3.012,510050,2022-07-06 13:33:00,6,7,2022
3.01,3.01,510050,2022-07-06 13:34:00,6,7,2022
3.009,3.009,510050,2022-07-06 13:35:00,6,7,2022
3.009,3.009,510050,2022-07-06 13:36:00,6,7,2022
3.011,3.011,510050,2022-07-06 13:37:00,6,7,2022
3.009,3.009,510050,2022-07-06 13:38:00,6,7,2022
3.01,3.01,510050,2022-07-06 13:39:00,6,7,2022
3.01,3.01,510050,2022-07-06 13:40:00,6,7,2022
3.012,3.012,510050,2022-07-06 13:41:00,6,7,2022
3.011,3.011,510050,2022-07-06 13:42:00,6,7,2022
3.013,3.013,510050,2022-07-06 13:43:00,6,7,2022
3.013,3.013,510050,2022-07-06 13:44:00,6,7,2022
3.016,3.016,510050,2022-07-06 13:45:00,6,7,2022
3.015,3.015,510050,2022-07-06 13:46:00,6,7,2022
3.014,3.014,510050,2022-07-06 13:47:00,6,7,2022
3.013,3.013,510050,2022-07-06 13:48:00,6,7,2022
3.012,3.012,510050,2022-07-06 13:49:00,6,7,2022
3.011,3.011,510050,2022-07-06 13:50:00,6,7,2022
3.009,3.009,510050,2022-07-06 13:51:00,6,7,2022
3.006,3.006,510050,2022-07-06 13:52:00,6,7,2022
3.005,3.005,510050,2022-07-06 13:53:00,6,7,2022
3.003,3.003,510050,2022-07-06 13:54:00,6,7,2022
3.003,3.003,510050,2022-07-06 13:55:00,6,7,2022
3.001,3.001,510050,2022-07-06 13:56:00,6,7,2022
3.002,3.002,510050,2022-07-06 13:57:00,6,7,2022
3.002,3.002,510050,2022-07-06 13:58:00,6,7,2022
3.002,3.002,510050,2022-07-06 13:59:00,6,7,2022
3.004,3.004,510050,2022-07-06 14:00:00,6,7,2022
3.002,3.002,510050,2022-07-06 14:01:00,6,7,2022
3.003,3.003,510050,2022-07-06 14:02:00,6,7,2022
3.0,3.0,510050,2022-07-06 14:03:00,6,7,2022
3.001,3.001,510050,2022-07-06 14:04:00,6,7,2022
3.001,3.001,510050,2022-07-06 14:05:00,6,7,2022
3.004,3.004,510050,2022-07-06 14:06:00,6,7,2022
3.006,3.006,510050,2022-07-06 14:07:00,6,7,2022
3.002,3.002,510050,2022-07-06 14:08:00,6,7,2022
3.001,3.001,510050,2022-07-06 14:09:00,6,7,2022
2.997,2.997,510050,2022-07-06 14:10:00,6,7,2022
2.997,2.997,510050,2022-07-06 14:11:00,6,7,2022
2.998,2.998,510050,2022-07-06 14:12:00,6,7,2022
3.0,3.0,510050,2022-07-06 14:13:00,6,7,2022
2.997,2.997,510050,2022-07-06 14:14:00,6,7,2022
2.999,2.999,510050,2022-07-06 14:15:00,6,7,2022
2.998,2.998,510050,2022-07-06 14:16:00,6,7,2022
2.998,2.998,510050,2022-07-06 14:17:00,6,7,2022
3.0,3.0,510050,2022-07-06 14:18:00,6,7,2022
3.002,3.002,510050,2022-07-06 14:19:00,6,7,2022
3.001,3.001,510050,2022-07-06 14:20:00,6,7,2022
2.997,2.997,510050,2022-07-06 14:21:00,6,7,2022
2.998,2.998,510050,2022-07-06 14:22:00,6,7,2022
2.996,2.996,510050,2022-07-06 14:23:00,6,7,2022
2.997,2.997,510050,2022-07-06 14:24:00,6,7,2022
2.998,2.998,510050,2022-07-06 14:25:00,6,7,2022
2.998,2.998,510050,2022-07-06 14:26:00,6,7,2022
2.994,2.994,510050,2022-07-06 14:27:00,6,7,2022
2.996,2.996,510050,2022-07-06 14:28:00,6,7,2022
2.996,2.996,510050,2022-07-06 14:29:00,6,7,2022
3.002,3.002,510050,2022-07-06 14:30:00,6,7,2022
3.0,3.0,510050,2022-07-06 14:31:00,6,7,2022
2.999,2.999,510050,2022-07-06 14:32:00,6,7,2022
3.001,3.001,510050,2022-07-06 14:33:00,6,7,2022
3.004,3.004,510050,2022-07-06 14:34:00,6,7,2022
2.998,2.998,510050,2022-07-06 14:35:00,6,7,2022
3.003,3.003,510050,2022-07-06 14:36:00,6,7,2022
3.005,3.005,510050,2022-07-06 14:37:00,6,7,2022
3.004,3.004,510050,2022-07-06 14:38:00,6,7,2022
3.005,3.005,510050,2022-07-06 14:39:00,6,7,2022
3.006,3.006,510050,2022-07-06 14:40:00,6,7,2022
3.005,3.005,510050,2022-07-06 14:41:00,6,7,2022
3.005,3.005,510050,2022-07-06 14:42:00,6,7,2022
3.006,3.006,510050,2022-07-06 14:43:00,6,7,2022
3.007,3.007,510050,2022-07-06 14:44:00,6,7,2022
3.012,3.012,510050,2022-07-06 14:45:00,6,7,2022
3.012,3.012,510050,2022-07-06 14:46:00,6,7,2022
3.012,3.012,510050,2022-07-06 14:47:00,6,7,2022
3.011,3.011,510050,2022-07-06 14:48:00,6,7,2022
3.011,3.011,510050,2022-07-06 14:49:00,6,7,2022
3.012,3.012,510050,2022-07-06 14:50:00,6,7,2022
3.008,3.008,510050,2022-07-06 14:51:00,6,7,2022
3.01,3.01,510050,2022-07-06 14:52:00,6,7,2022
3.011,3.011,510050,2022-07-06 14:53:00,6,7,2022
3.011,3.011,510050,2022-07-06 14:54:00,6,7,2022
3.011,3.011,510050,2022-07-06 14:55:00,6,7,2022
3.011,3.011,510050,2022-07-06 14:56:00,6,7,2022
3.01,3.01,510050,2022-07-06 14:57:00,6,7,2022
3.012,3.012,510050,2022-07-06 14:58:00,6,7,2022
3.012,3.012,510050,2022-07-06 14:59:00,6,7,2022
3.011,3.011,510050,2022-07-06 15:00:00,6,7,2022
