开盘,收盘,股票代码,日期,day,month,year
2.918,2.918,510050,2022-07-14 10:32:00,14,7,2022
2.917,2.917,510050,2022-07-14 10:33:00,14,7,2022
2.919,2.919,510050,2022-07-14 10:34:00,14,7,2022
2.92,2.92,510050,2022-07-14 10:35:00,14,7,2022
2.924,2.924,510050,2022-07-14 10:36:00,14,7,2022
2.924,2.924,510050,2022-07-14 10:37:00,14,7,2022
2.927,2.927,510050,2022-07-14 10:38:00,14,7,2022
2.926,2.926,510050,2022-07-14 10:39:00,14,7,2022
2.926,2.926,510050,2022-07-14 10:40:00,14,7,2022
2.925,2.925,510050,2022-07-14 10:41:00,14,7,2022
2.925,2.925,510050,2022-07-14 10:42:00,14,7,2022
2.924,2.924,510050,2022-07-14 10:43:00,14,7,2022
2.924,2.924,510050,2022-07-14 10:44:00,14,7,2022
2.926,2.926,510050,2022-07-14 10:45:00,14,7,2022
2.925,2.925,510050,2022-07-14 10:46:00,14,7,2022
2.927,2.927,510050,2022-07-14 10:47:00,14,7,2022
2.925,2.925,510050,2022-07-14 10:48:00,14,7,2022
2.925,2.925,510050,2022-07-14 10:49:00,14,7,2022
2.923,2.923,510050,2022-07-14 10:50:00,14,7,2022
2.924,2.924,510050,2022-07-14 10:51:00,14,7,2022
2.92,2.92,510050,2022-07-14 10:52:00,14,7,2022
2.922,2.922,510050,2022-07-14 10:53:00,14,7,2022
2.92,2.92,510050,2022-07-14 10:54:00,14,7,2022
2.921,2.921,510050,2022-07-14 10:55:00,14,7,2022
2.923,2.923,510050,2022-07-14 10:56:00,14,7,2022
2.922,2.922,510050,2022-07-14 10:57:00,14,7,2022
2.924,2.924,510050,2022-07-14 10:58:00,14,7,2022
2.925,2.925,510050,2022-07-14 10:59:00,14,7,2022
2.926,2.926,510050,2022-07-14 11:00:00,14,7,2022
2.926,2.926,510050,2022-07-14 11:01:00,14,7,2022
2.926,2.926,510050,2022-07-14 11:02:00,14,7,2022
2.927,2.927,510050,2022-07-14 11:03:00,14,7,2022
2.931,2.931,510050,2022-07-14 11:04:00,14,7,2022
2.933,2.933,510050,2022-07-14 11:05:00,14,7,2022
2.932,2.932,510050,2022-07-14 11:06:00,14,7,2022
2.933,2.933,510050,2022-07-14 11:07:00,14,7,2022
2.934,2.934,510050,2022-07-14 11:08:00,14,7,2022
2.933,2.933,510050,2022-07-14 11:09:00,14,7,2022
2.934,2.934,510050,2022-07-14 11:10:00,14,7,2022
2.935,2.935,510050,2022-07-14 11:11:00,14,7,2022
2.933,2.933,510050,2022-07-14 11:12:00,14,7,2022
2.931,2.931,510050,2022-07-14 11:13:00,14,7,2022
2.931,2.931,510050,2022-07-14 11:14:00,14,7,2022
2.933,2.933,510050,2022-07-14 11:15:00,14,7,2022
2.934,2.934,510050,2022-07-14 11:16:00,14,7,2022
2.929,2.929,510050,2022-07-14 11:17:00,14,7,2022
2.929,2.929,510050,2022-07-14 11:18:00,14,7,2022
2.93,2.93,510050,2022-07-14 11:19:00,14,7,2022
2.928,2.928,510050,2022-07-14 11:20:00,14,7,2022
2.931,2.931,510050,2022-07-14 11:21:00,14,7,2022
2.93,2.93,510050,2022-07-14 11:22:00,14,7,2022
2.93,2.93,510050,2022-07-14 11:23:00,14,7,2022
2.931,2.931,510050,2022-07-14 11:24:00,14,7,2022
2.932,2.932,510050,2022-07-14 11:25:00,14,7,2022
2.932,2.932,510050,2022-07-14 11:26:00,14,7,2022
2.933,2.933,510050,2022-07-14 11:27:00,14,7,2022
2.934,2.934,510050,2022-07-14 11:28:00,14,7,2022
2.934,2.934,510050,2022-07-14 11:29:00,14,7,2022
2.931,2.931,510050,2022-07-14 11:30:00,14,7,2022
2.936,2.936,510050,2022-07-14 13:01:00,14,7,2022
2.936,2.936,510050,2022-07-14 13:02:00,14,7,2022
2.935,2.935,510050,2022-07-14 13:03:00,14,7,2022
2.934,2.934,510050,2022-07-14 13:04:00,14,7,2022
2.933,2.933,510050,2022-07-14 13:05:00,14,7,2022
2.934,2.934,510050,2022-07-14 13:06:00,14,7,2022
2.934,2.934,510050,2022-07-14 13:07:00,14,7,2022
2.933,2.933,510050,2022-07-14 13:08:00,14,7,2022
2.932,2.932,510050,2022-07-14 13:09:00,14,7,2022
2.933,2.933,510050,2022-07-14 13:10:00,14,7,2022
2.933,2.933,510050,2022-07-14 13:11:00,14,7,2022
2.932,2.932,510050,2022-07-14 13:12:00,14,7,2022
2.932,2.932,510050,2022-07-14 13:13:00,14,7,2022
2.932,2.932,510050,2022-07-14 13:14:00,14,7,2022
2.932,2.932,510050,2022-07-14 13:15:00,14,7,2022
2.933,2.933,510050,2022-07-14 13:16:00,14,7,2022
2.934,2.934,510050,2022-07-14 13:17:00,14,7,2022
2.932,2.932,510050,2022-07-14 13:18:00,14,7,2022
2.933,2.933,510050,2022-07-14 13:19:00,14,7,2022
2.933,2.933,510050,2022-07-14 13:20:00,14,7,2022
2.932,2.932,510050,2022-07-14 13:21:00,14,7,2022
2.928,2.928,510050,2022-07-14 13:22:00,14,7,2022
2.927,2.927,510050,2022-07-14 13:23:00,14,7,2022
2.926,2.926,510050,2022-07-14 13:24:00,14,7,2022
2.926,2.926,510050,2022-07-14 13:25:00,14,7,2022
2.928,2.928,510050,2022-07-14 13:26:00,14,7,2022
2.925,2.925,510050,2022-07-14 13:27:00,14,7,2022
2.925,2.925,510050,2022-07-14 13:28:00,14,7,2022
2.927,2.927,510050,2022-07-14 13:29:00,14,7,2022
2.926,2.926,510050,2022-07-14 13:30:00,14,7,2022
2.925,2.925,510050,2022-07-14 13:31:00,14,7,2022
2.923,2.923,510050,2022-07-14 13:32:00,14,7,2022
2.924,2.924,510050,2022-07-14 13:33:00,14,7,2022
2.925,2.925,510050,2022-07-14 13:34:00,14,7,2022
2.923,2.923,510050,2022-07-14 13:35:00,14,7,2022
2.922,2.922,510050,2022-07-14 13:36:00,14,7,2022
2.921,2.921,510050,2022-07-14 13:37:00,14,7,2022
2.922,2.922,510050,2022-07-14 13:38:00,14,7,2022
2.923,2.923,510050,2022-07-14 13:39:00,14,7,2022
2.923,2.923,510050,2022-07-14 13:40:00,14,7,2022
2.921,2.921,510050,2022-07-14 13:41:00,14,7,2022
2.921,2.921,510050,2022-07-14 13:42:00,14,7,2022
2.92,2.92,510050,2022-07-14 13:43:00,14,7,2022
2.919,2.919,510050,2022-07-14 13:44:00,14,7,2022
2.916,2.916,510050,2022-07-14 13:45:00,14,7,2022
2.916,2.916,510050,2022-07-14 13:46:00,14,7,2022
2.916,2.916,510050,2022-07-14 13:47:00,14,7,2022
2.916,2.916,510050,2022-07-14 13:48:00,14,7,2022
2.912,2.912,510050,2022-07-14 13:49:00,14,7,2022
2.914,2.914,510050,2022-07-14 13:50:00,14,7,2022
2.917,2.917,510050,2022-07-14 13:51:00,14,7,2022
2.917,2.917,510050,2022-07-14 13:52:00,14,7,2022
2.918,2.918,510050,2022-07-14 13:53:00,14,7,2022
2.917,2.917,510050,2022-07-14 13:54:00,14,7,2022
2.915,2.915,510050,2022-07-14 13:55:00,14,7,2022
2.914,2.914,510050,2022-07-14 13:56:00,14,7,2022
2.916,2.916,510050,2022-07-14 13:57:00,14,7,2022
2.918,2.918,510050,2022-07-14 13:58:00,14,7,2022
2.918,2.918,510050,2022-07-14 13:59:00,14,7,2022
2.918,2.918,510050,2022-07-14 14:00:00,14,7,2022
2.916,2.916,510050,2022-07-14 14:01:00,14,7,2022
2.913,2.913,510050,2022-07-14 14:02:00,14,7,2022
2.914,2.914,510050,2022-07-14 14:03:00,14,7,2022
2.916,2.916,510050,2022-07-14 14:04:00,14,7,2022
2.915,2.915,510050,2022-07-14 14:05:00,14,7,2022
2.913,2.913,510050,2022-07-14 14:06:00,14,7,2022
2.914,2.914,510050,2022-07-14 14:07:00,14,7,2022
2.914,2.914,510050,2022-07-14 14:08:00,14,7,2022
2.914,2.914,510050,2022-07-14 14:09:00,14,7,2022
2.915,2.915,510050,2022-07-14 14:10:00,14,7,2022
2.915,2.915,510050,2022-07-14 14:11:00,14,7,2022
2.915,2.915,510050,2022-07-14 14:12:00,14,7,2022
2.916,2.916,510050,2022-07-14 14:13:00,14,7,2022
2.916,2.916,510050,2022-07-14 14:14:00,14,7,2022
2.916,2.916,510050,2022-07-14 14:15:00,14,7,2022
2.915,2.915,510050,2022-07-14 14:16:00,14,7,2022
2.916,2.916,510050,2022-07-14 14:17:00,14,7,2022
2.916,2.916,510050,2022-07-14 14:18:00,14,7,2022
2.912,2.912,510050,2022-07-14 14:19:00,14,7,2022
2.915,2.915,510050,2022-07-14 14:20:00,14,7,2022
2.914,2.914,510050,2022-07-14 14:21:00,14,7,2022
2.915,2.915,510050,2022-07-14 14:22:00,14,7,2022
2.914,2.914,510050,2022-07-14 14:23:00,14,7,2022
2.913,2.913,510050,2022-07-14 14:24:00,14,7,2022
2.909,2.909,510050,2022-07-14 14:25:00,14,7,2022
2.909,2.909,510050,2022-07-14 14:26:00,14,7,2022
2.911,2.911,510050,2022-07-14 14:27:00,14,7,2022
2.909,2.909,510050,2022-07-14 14:28:00,14,7,2022
2.909,2.909,510050,2022-07-14 14:29:00,14,7,2022
2.907,2.907,510050,2022-07-14 14:30:00,14,7,2022
2.904,2.904,510050,2022-07-14 14:31:00,14,7,2022
2.909,2.909,510050,2022-07-14 14:32:00,14,7,2022
2.908,2.908,510050,2022-07-14 14:33:00,14,7,2022
2.907,2.907,510050,2022-07-14 14:34:00,14,7,2022
2.906,2.906,510050,2022-07-14 14:35:00,14,7,2022
2.91,2.91,510050,2022-07-14 14:36:00,14,7,2022
2.912,2.912,510050,2022-07-14 14:37:00,14,7,2022
2.912,2.912,510050,2022-07-14 14:38:00,14,7,2022
2.912,2.912,510050,2022-07-14 14:39:00,14,7,2022
2.913,2.913,510050,2022-07-14 14:40:00,14,7,2022
2.913,2.913,510050,2022-07-14 14:41:00,14,7,2022
2.914,2.914,510050,2022-07-14 14:42:00,14,7,2022
2.914,2.914,510050,2022-07-14 14:43:00,14,7,2022
2.914,2.914,510050,2022-07-14 14:44:00,14,7,2022
2.915,2.915,510050,2022-07-14 14:45:00,14,7,2022
2.915,2.915,510050,2022-07-14 14:46:00,14,7,2022
2.916,2.916,510050,2022-07-14 14:47:00,14,7,2022
2.916,2.916,510050,2022-07-14 14:48:00,14,7,2022
2.917,2.917,510050,2022-07-14 14:49:00,14,7,2022
2.917,2.917,510050,2022-07-14 14:50:00,14,7,2022
2.914,2.914,510050,2022-07-14 14:51:00,14,7,2022
2.915,2.915,510050,2022-07-14 14:52:00,14,7,2022
2.913,2.913,510050,2022-07-14 14:53:00,14,7,2022
2.914,2.914,510050,2022-07-14 14:54:00,14,7,2022
2.915,2.915,510050,2022-07-14 14:55:00,14,7,2022
2.915,2.915,510050,2022-07-14 14:56:00,14,7,2022
2.914,2.914,510050,2022-07-14 14:57:00,14,7,2022
2.916,2.916,510050,2022-07-14 14:58:00,14,7,2022
2.916,2.916,510050,2022-07-14 14:59:00,14,7,2022
2.915,2.915,510050,2022-07-14 15:00:00,14,7,2022
