开盘,收盘,股票代码,日期,day,month,year
3.012,3.012,510050,2022-07-07 13:22:00,7,7,2022
3.01,3.01,510050,2022-07-07 13:23:00,7,7,2022
3.012,3.012,510050,2022-07-07 13:24:00,7,7,2022
3.01,3.01,510050,2022-07-07 13:25:00,7,7,2022
3.01,3.01,510050,2022-07-07 13:26:00,7,7,2022
3.01,3.01,510050,2022-07-07 13:27:00,7,7,2022
3.01,3.01,510050,2022-07-07 13:28:00,7,7,2022
3.009,3.009,510050,2022-07-07 13:29:00,7,7,2022
3.01,3.01,510050,2022-07-07 13:30:00,7,7,2022
3.01,3.01,510050,2022-07-07 13:31:00,7,7,2022
3.011,3.011,510050,2022-07-07 13:32:00,7,7,2022
3.012,3.012,510050,2022-07-07 13:33:00,7,7,2022
3.013,3.013,510050,2022-07-07 13:34:00,7,7,2022
3.012,3.012,510050,2022-07-07 13:35:00,7,7,2022
3.01,3.01,510050,2022-07-07 13:36:00,7,7,2022
3.009,3.009,510050,2022-07-07 13:37:00,7,7,2022
3.01,3.01,510050,2022-07-07 13:38:00,7,7,2022
3.009,3.009,510050,2022-07-07 13:39:00,7,7,2022
3.005,3.005,510050,2022-07-07 13:40:00,7,7,2022
3.004,3.004,510050,2022-07-07 13:41:00,7,7,2022
3.002,3.002,510050,2022-07-07 13:42:00,7,7,2022
3.004,3.004,510050,2022-07-07 13:43:00,7,7,2022
3.003,3.003,510050,2022-07-07 13:44:00,7,7,2022
2.999,2.999,510050,2022-07-07 13:45:00,7,7,2022
3.003,3.003,510050,2022-07-07 13:46:00,7,7,2022
3.004,3.004,510050,2022-07-07 13:47:00,7,7,2022
3.004,3.004,510050,2022-07-07 13:48:00,7,7,2022
3.003,3.003,510050,2022-07-07 13:49:00,7,7,2022
3.003,3.003,510050,2022-07-07 13:50:00,7,7,2022
3.003,3.003,510050,2022-07-07 13:51:00,7,7,2022
3.004,3.004,510050,2022-07-07 13:52:00,7,7,2022
3.004,3.004,510050,2022-07-07 13:53:00,7,7,2022
3.006,3.006,510050,2022-07-07 13:54:00,7,7,2022
3.006,3.006,510050,2022-07-07 13:55:00,7,7,2022
3.007,3.007,510050,2022-07-07 13:56:00,7,7,2022
3.007,3.007,510050,2022-07-07 13:57:00,7,7,2022
3.01,3.01,510050,2022-07-07 13:58:00,7,7,2022
3.009,3.009,510050,2022-07-07 13:59:00,7,7,2022
3.007,3.007,510050,2022-07-07 14:00:00,7,7,2022
3.006,3.006,510050,2022-07-07 14:01:00,7,7,2022
3.006,3.006,510050,2022-07-07 14:02:00,7,7,2022
3.007,3.007,510050,2022-07-07 14:03:00,7,7,2022
3.008,3.008,510050,2022-07-07 14:04:00,7,7,2022
3.005,3.005,510050,2022-07-07 14:05:00,7,7,2022
3.007,3.007,510050,2022-07-07 14:06:00,7,7,2022
3.003,3.003,510050,2022-07-07 14:07:00,7,7,2022
3.004,3.004,510050,2022-07-07 14:08:00,7,7,2022
3.004,3.004,510050,2022-07-07 14:09:00,7,7,2022
3.005,3.005,510050,2022-07-07 14:10:00,7,7,2022
3.001,3.001,510050,2022-07-07 14:11:00,7,7,2022
3.001,3.001,510050,2022-07-07 14:12:00,7,7,2022
3.0,3.0,510050,2022-07-07 14:13:00,7,7,2022
3.0,3.0,510050,2022-07-07 14:14:00,7,7,2022
3.001,3.001,510050,2022-07-07 14:15:00,7,7,2022
3.001,3.001,510050,2022-07-07 14:16:00,7,7,2022
2.999,2.999,510050,2022-07-07 14:17:00,7,7,2022
2.997,2.997,510050,2022-07-07 14:18:00,7,7,2022
2.998,2.998,510050,2022-07-07 14:19:00,7,7,2022
2.999,2.999,510050,2022-07-07 14:20:00,7,7,2022
2.999,2.999,510050,2022-07-07 14:21:00,7,7,2022
3.001,3.001,510050,2022-07-07 14:22:00,7,7,2022
3.001,3.001,510050,2022-07-07 14:23:00,7,7,2022
3.001,3.001,510050,2022-07-07 14:24:00,7,7,2022
3.001,3.001,510050,2022-07-07 14:25:00,7,7,2022
3.001,3.001,510050,2022-07-07 14:26:00,7,7,2022
3.004,3.004,510050,2022-07-07 14:27:00,7,7,2022
3.003,3.003,510050,2022-07-07 14:28:00,7,7,2022
3.004,3.004,510050,2022-07-07 14:29:00,7,7,2022
3.004,3.004,510050,2022-07-07 14:30:00,7,7,2022
3.005,3.005,510050,2022-07-07 14:31:00,7,7,2022
3.007,3.007,510050,2022-07-07 14:32:00,7,7,2022
3.006,3.006,510050,2022-07-07 14:33:00,7,7,2022
3.006,3.006,510050,2022-07-07 14:34:00,7,7,2022
3.006,3.006,510050,2022-07-07 14:35:00,7,7,2022
3.007,3.007,510050,2022-07-07 14:36:00,7,7,2022
3.008,3.008,510050,2022-07-07 14:37:00,7,7,2022
3.008,3.008,510050,2022-07-07 14:38:00,7,7,2022
3.008,3.008,510050,2022-07-07 14:39:00,7,7,2022
3.008,3.008,510050,2022-07-07 14:40:00,7,7,2022
3.008,3.008,510050,2022-07-07 14:41:00,7,7,2022
3.007,3.007,510050,2022-07-07 14:42:00,7,7,2022
3.009,3.009,510050,2022-07-07 14:43:00,7,7,2022
3.007,3.007,510050,2022-07-07 14:44:00,7,7,2022
3.008,3.008,510050,2022-07-07 14:45:00,7,7,2022
3.007,3.007,510050,2022-07-07 14:46:00,7,7,2022
3.007,3.007,510050,2022-07-07 14:47:00,7,7,2022
3.008,3.008,510050,2022-07-07 14:48:00,7,7,2022
3.008,3.008,510050,2022-07-07 14:49:00,7,7,2022
3.007,3.007,510050,2022-07-07 14:50:00,7,7,2022
3.006,3.006,510050,2022-07-07 14:51:00,7,7,2022
3.006,3.006,510050,2022-07-07 14:52:00,7,7,2022
3.005,3.005,510050,2022-07-07 14:53:00,7,7,2022
3.004,3.004,510050,2022-07-07 14:54:00,7,7,2022
3.004,3.004,510050,2022-07-07 14:55:00,7,7,2022
3.003,3.003,510050,2022-07-07 14:56:00,7,7,2022
3.003,3.003,510050,2022-07-07 14:57:00,7,7,2022
3.002,3.002,510050,2022-07-07 14:58:00,7,7,2022
3.001,3.001,510050,2022-07-07 14:59:00,7,7,2022
3.002,3.002,510050,2022-07-07 15:00:00,7,7,2022
