开盘,收盘,股票代码,日期,day,month,year
2.939,2.939,510050,2022-07-15 10:14:00,15,7,2022
2.938,2.938,510050,2022-07-15 10:15:00,15,7,2022
2.943,2.943,510050,2022-07-15 10:16:00,15,7,2022
2.941,2.941,510050,2022-07-15 10:17:00,15,7,2022
2.94,2.94,510050,2022-07-15 10:18:00,15,7,2022
2.942,2.942,510050,2022-07-15 10:19:00,15,7,2022
2.944,2.944,510050,2022-07-15 10:20:00,15,7,2022
2.944,2.944,510050,2022-07-15 10:21:00,15,7,2022
2.945,2.945,510050,2022-07-15 10:22:00,15,7,2022
2.947,2.947,510050,2022-07-15 10:23:00,15,7,2022
2.946,2.946,510050,2022-07-15 10:24:00,15,7,2022
2.944,2.944,510050,2022-07-15 10:25:00,15,7,2022
2.941,2.941,510050,2022-07-15 10:26:00,15,7,2022
2.942,2.942,510050,2022-07-15 10:27:00,15,7,2022
2.941,2.941,510050,2022-07-15 10:28:00,15,7,2022
2.941,2.941,510050,2022-07-15 10:29:00,15,7,2022
2.944,2.944,510050,2022-07-15 10:30:00,15,7,2022
2.944,2.944,510050,2022-07-15 10:31:00,15,7,2022
2.941,2.941,510050,2022-07-15 10:32:00,15,7,2022
2.943,2.943,510050,2022-07-15 10:33:00,15,7,2022
2.944,2.944,510050,2022-07-15 10:34:00,15,7,2022
2.944,2.944,510050,2022-07-15 10:35:00,15,7,2022
2.943,2.943,510050,2022-07-15 10:36:00,15,7,2022
2.942,2.942,510050,2022-07-15 10:37:00,15,7,2022
2.941,2.941,510050,2022-07-15 10:38:00,15,7,2022
2.939,2.939,510050,2022-07-15 10:39:00,15,7,2022
2.938,2.938,510050,2022-07-15 10:40:00,15,7,2022
2.94,2.94,510050,2022-07-15 10:41:00,15,7,2022
2.94,2.94,510050,2022-07-15 10:42:00,15,7,2022
2.942,2.942,510050,2022-07-15 10:43:00,15,7,2022
2.942,2.942,510050,2022-07-15 10:44:00,15,7,2022
2.942,2.942,510050,2022-07-15 10:45:00,15,7,2022
2.939,2.939,510050,2022-07-15 10:46:00,15,7,2022
2.937,2.937,510050,2022-07-15 10:47:00,15,7,2022
2.937,2.937,510050,2022-07-15 10:48:00,15,7,2022
2.937,2.937,510050,2022-07-15 10:49:00,15,7,2022
2.934,2.934,510050,2022-07-15 10:50:00,15,7,2022
2.937,2.937,510050,2022-07-15 10:51:00,15,7,2022
2.937,2.937,510050,2022-07-15 10:52:00,15,7,2022
2.937,2.937,510050,2022-07-15 10:53:00,15,7,2022
2.936,2.936,510050,2022-07-15 10:54:00,15,7,2022
2.939,2.939,510050,2022-07-15 10:55:00,15,7,2022
2.936,2.936,510050,2022-07-15 10:56:00,15,7,2022
2.937,2.937,510050,2022-07-15 10:57:00,15,7,2022
2.937,2.937,510050,2022-07-15 10:58:00,15,7,2022
2.94,2.94,510050,2022-07-15 10:59:00,15,7,2022
2.94,2.94,510050,2022-07-15 11:00:00,15,7,2022
2.939,2.939,510050,2022-07-15 11:01:00,15,7,2022
2.939,2.939,510050,2022-07-15 11:02:00,15,7,2022
2.937,2.937,510050,2022-07-15 11:03:00,15,7,2022
2.935,2.935,510050,2022-07-15 11:04:00,15,7,2022
2.934,2.934,510050,2022-07-15 11:05:00,15,7,2022
2.934,2.934,510050,2022-07-15 11:06:00,15,7,2022
2.933,2.933,510050,2022-07-15 11:07:00,15,7,2022
2.933,2.933,510050,2022-07-15 11:08:00,15,7,2022
2.932,2.932,510050,2022-07-15 11:09:00,15,7,2022
2.933,2.933,510050,2022-07-15 11:10:00,15,7,2022
2.932,2.932,510050,2022-07-15 11:11:00,15,7,2022
2.93,2.93,510050,2022-07-15 11:12:00,15,7,2022
2.93,2.93,510050,2022-07-15 11:13:00,15,7,2022
2.93,2.93,510050,2022-07-15 11:14:00,15,7,2022
2.93,2.93,510050,2022-07-15 11:15:00,15,7,2022
2.927,2.927,510050,2022-07-15 11:16:00,15,7,2022
2.919,2.919,510050,2022-07-15 11:17:00,15,7,2022
2.92,2.92,510050,2022-07-15 11:18:00,15,7,2022
2.918,2.918,510050,2022-07-15 11:19:00,15,7,2022
2.917,2.917,510050,2022-07-15 11:20:00,15,7,2022
2.918,2.918,510050,2022-07-15 11:21:00,15,7,2022
2.922,2.922,510050,2022-07-15 11:22:00,15,7,2022
2.921,2.921,510050,2022-07-15 11:23:00,15,7,2022
2.919,2.919,510050,2022-07-15 11:24:00,15,7,2022
2.92,2.92,510050,2022-07-15 11:25:00,15,7,2022
2.924,2.924,510050,2022-07-15 11:26:00,15,7,2022
2.923,2.923,510050,2022-07-15 11:27:00,15,7,2022
2.923,2.923,510050,2022-07-15 11:28:00,15,7,2022
2.923,2.923,510050,2022-07-15 11:29:00,15,7,2022
2.922,2.922,510050,2022-07-15 11:30:00,15,7,2022
2.921,2.921,510050,2022-07-15 13:01:00,15,7,2022
2.92,2.92,510050,2022-07-15 13:02:00,15,7,2022
2.918,2.918,510050,2022-07-15 13:03:00,15,7,2022
2.916,2.916,510050,2022-07-15 13:04:00,15,7,2022
2.915,2.915,510050,2022-07-15 13:05:00,15,7,2022
2.915,2.915,510050,2022-07-15 13:06:00,15,7,2022
2.915,2.915,510050,2022-07-15 13:07:00,15,7,2022
2.914,2.914,510050,2022-07-15 13:08:00,15,7,2022
2.915,2.915,510050,2022-07-15 13:09:00,15,7,2022
2.914,2.914,510050,2022-07-15 13:10:00,15,7,2022
2.913,2.913,510050,2022-07-15 13:11:00,15,7,2022
2.915,2.915,510050,2022-07-15 13:12:00,15,7,2022
2.915,2.915,510050,2022-07-15 13:13:00,15,7,2022
2.914,2.914,510050,2022-07-15 13:14:00,15,7,2022
2.912,2.912,510050,2022-07-15 13:15:00,15,7,2022
2.91,2.91,510050,2022-07-15 13:16:00,15,7,2022
2.908,2.908,510050,2022-07-15 13:17:00,15,7,2022
2.909,2.909,510050,2022-07-15 13:18:00,15,7,2022
2.912,2.912,510050,2022-07-15 13:19:00,15,7,2022
2.911,2.911,510050,2022-07-15 13:20:00,15,7,2022
2.913,2.913,510050,2022-07-15 13:21:00,15,7,2022
2.913,2.913,510050,2022-07-15 13:22:00,15,7,2022
2.914,2.914,510050,2022-07-15 13:23:00,15,7,2022
2.914,2.914,510050,2022-07-15 13:24:00,15,7,2022
2.914,2.914,510050,2022-07-15 13:25:00,15,7,2022
2.913,2.913,510050,2022-07-15 13:26:00,15,7,2022
2.913,2.913,510050,2022-07-15 13:27:00,15,7,2022
2.913,2.913,510050,2022-07-15 13:28:00,15,7,2022
2.912,2.912,510050,2022-07-15 13:29:00,15,7,2022
2.909,2.909,510050,2022-07-15 13:30:00,15,7,2022
2.907,2.907,510050,2022-07-15 13:31:00,15,7,2022
2.907,2.907,510050,2022-07-15 13:32:00,15,7,2022
2.907,2.907,510050,2022-07-15 13:33:00,15,7,2022
2.908,2.908,510050,2022-07-15 13:34:00,15,7,2022
2.907,2.907,510050,2022-07-15 13:35:00,15,7,2022
2.909,2.909,510050,2022-07-15 13:36:00,15,7,2022
2.907,2.907,510050,2022-07-15 13:37:00,15,7,2022
2.904,2.904,510050,2022-07-15 13:38:00,15,7,2022
2.899,2.899,510050,2022-07-15 13:39:00,15,7,2022
2.902,2.902,510050,2022-07-15 13:40:00,15,7,2022
2.901,2.901,510050,2022-07-15 13:41:00,15,7,2022
2.904,2.904,510050,2022-07-15 13:42:00,15,7,2022
2.902,2.902,510050,2022-07-15 13:43:00,15,7,2022
2.9,2.9,510050,2022-07-15 13:44:00,15,7,2022
2.897,2.897,510050,2022-07-15 13:45:00,15,7,2022
2.897,2.897,510050,2022-07-15 13:46:00,15,7,2022
2.898,2.898,510050,2022-07-15 13:47:00,15,7,2022
2.9,2.9,510050,2022-07-15 13:48:00,15,7,2022
2.902,2.902,510050,2022-07-15 13:49:00,15,7,2022
2.903,2.903,510050,2022-07-15 13:50:00,15,7,2022
2.903,2.903,510050,2022-07-15 13:51:00,15,7,2022
2.904,2.904,510050,2022-07-15 13:52:00,15,7,2022
2.903,2.903,510050,2022-07-15 13:53:00,15,7,2022
2.904,2.904,510050,2022-07-15 13:54:00,15,7,2022
2.905,2.905,510050,2022-07-15 13:55:00,15,7,2022
2.906,2.906,510050,2022-07-15 13:56:00,15,7,2022
2.905,2.905,510050,2022-07-15 13:57:00,15,7,2022
2.901,2.901,510050,2022-07-15 13:58:00,15,7,2022
2.902,2.902,510050,2022-07-15 13:59:00,15,7,2022
2.904,2.904,510050,2022-07-15 14:00:00,15,7,2022
2.9,2.9,510050,2022-07-15 14:01:00,15,7,2022
2.901,2.901,510050,2022-07-15 14:02:00,15,7,2022
2.899,2.899,510050,2022-07-15 14:03:00,15,7,2022
2.898,2.898,510050,2022-07-15 14:04:00,15,7,2022
2.9,2.9,510050,2022-07-15 14:05:00,15,7,2022
2.897,2.897,510050,2022-07-15 14:06:00,15,7,2022
2.896,2.896,510050,2022-07-15 14:07:00,15,7,2022
2.896,2.896,510050,2022-07-15 14:08:00,15,7,2022
2.895,2.895,510050,2022-07-15 14:09:00,15,7,2022
2.893,2.893,510050,2022-07-15 14:10:00,15,7,2022
2.894,2.894,510050,2022-07-15 14:11:00,15,7,2022
2.896,2.896,510050,2022-07-15 14:12:00,15,7,2022
2.897,2.897,510050,2022-07-15 14:13:00,15,7,2022
2.898,2.898,510050,2022-07-15 14:14:00,15,7,2022
2.9,2.9,510050,2022-07-15 14:15:00,15,7,2022
2.901,2.901,510050,2022-07-15 14:16:00,15,7,2022
2.9,2.9,510050,2022-07-15 14:17:00,15,7,2022
2.898,2.898,510050,2022-07-15 14:18:00,15,7,2022
2.897,2.897,510050,2022-07-15 14:19:00,15,7,2022
2.896,2.896,510050,2022-07-15 14:20:00,15,7,2022
2.896,2.896,510050,2022-07-15 14:21:00,15,7,2022
2.895,2.895,510050,2022-07-15 14:22:00,15,7,2022
2.895,2.895,510050,2022-07-15 14:23:00,15,7,2022
2.894,2.894,510050,2022-07-15 14:24:00,15,7,2022
2.895,2.895,510050,2022-07-15 14:25:00,15,7,2022
2.895,2.895,510050,2022-07-15 14:26:00,15,7,2022
2.893,2.893,510050,2022-07-15 14:27:00,15,7,2022
2.892,2.892,510050,2022-07-15 14:28:00,15,7,2022
2.891,2.891,510050,2022-07-15 14:29:00,15,7,2022
2.894,2.894,510050,2022-07-15 14:30:00,15,7,2022
2.892,2.892,510050,2022-07-15 14:31:00,15,7,2022
2.892,2.892,510050,2022-07-15 14:32:00,15,7,2022
2.898,2.898,510050,2022-07-15 14:33:00,15,7,2022
2.897,2.897,510050,2022-07-15 14:34:00,15,7,2022
2.896,2.896,510050,2022-07-15 14:35:00,15,7,2022
2.892,2.892,510050,2022-07-15 14:36:00,15,7,2022
2.891,2.891,510050,2022-07-15 14:37:00,15,7,2022
2.889,2.889,510050,2022-07-15 14:38:00,15,7,2022
2.886,2.886,510050,2022-07-15 14:39:00,15,7,2022
2.887,2.887,510050,2022-07-15 14:40:00,15,7,2022
2.886,2.886,510050,2022-07-15 14:41:00,15,7,2022
2.884,2.884,510050,2022-07-15 14:42:00,15,7,2022
2.883,2.883,510050,2022-07-15 14:43:00,15,7,2022
2.883,2.883,510050,2022-07-15 14:44:00,15,7,2022
2.882,2.882,510050,2022-07-15 14:45:00,15,7,2022
2.878,2.878,510050,2022-07-15 14:46:00,15,7,2022
2.881,2.881,510050,2022-07-15 14:47:00,15,7,2022
2.883,2.883,510050,2022-07-15 14:48:00,15,7,2022
2.88,2.88,510050,2022-07-15 14:49:00,15,7,2022
2.879,2.879,510050,2022-07-15 14:50:00,15,7,2022
2.878,2.878,510050,2022-07-15 14:51:00,15,7,2022
2.876,2.876,510050,2022-07-15 14:52:00,15,7,2022
2.875,2.875,510050,2022-07-15 14:53:00,15,7,2022
2.875,2.875,510050,2022-07-15 14:54:00,15,7,2022
2.877,2.877,510050,2022-07-15 14:55:00,15,7,2022
2.875,2.875,510050,2022-07-15 14:56:00,15,7,2022
2.874,2.874,510050,2022-07-15 14:57:00,15,7,2022
2.873,2.873,510050,2022-07-15 14:58:00,15,7,2022
2.872,2.872,510050,2022-07-15 14:59:00,15,7,2022
2.872,2.872,510050,2022-07-15 15:00:00,15,7,2022
