开盘,收盘,股票代码,日期,day,month,year
2.945,2.945,510050,2022-07-12 11:13:00,12,7,2022
2.946,2.946,510050,2022-07-12 11:14:00,12,7,2022
2.946,2.946,510050,2022-07-12 11:15:00,12,7,2022
2.943,2.943,510050,2022-07-12 11:16:00,12,7,2022
2.943,2.943,510050,2022-07-12 11:17:00,12,7,2022
2.943,2.943,510050,2022-07-12 11:18:00,12,7,2022
2.941,2.941,510050,2022-07-12 11:19:00,12,7,2022
2.941,2.941,510050,2022-07-12 11:20:00,12,7,2022
2.943,2.943,510050,2022-07-12 11:21:00,12,7,2022
2.945,2.945,510050,2022-07-12 11:22:00,12,7,2022
2.943,2.943,510050,2022-07-12 11:23:00,12,7,2022
2.944,2.944,510050,2022-07-12 11:24:00,12,7,2022
2.943,2.943,510050,2022-07-12 11:25:00,12,7,2022
2.941,2.941,510050,2022-07-12 11:26:00,12,7,2022
2.938,2.938,510050,2022-07-12 11:27:00,12,7,2022
2.938,2.938,510050,2022-07-12 11:28:00,12,7,2022
2.937,2.937,510050,2022-07-12 11:29:00,12,7,2022
2.937,2.937,510050,2022-07-12 11:30:00,12,7,2022
2.938,2.938,510050,2022-07-12 13:01:00,12,7,2022
2.935,2.935,510050,2022-07-12 13:02:00,12,7,2022
2.937,2.937,510050,2022-07-12 13:03:00,12,7,2022
2.939,2.939,510050,2022-07-12 13:04:00,12,7,2022
2.939,2.939,510050,2022-07-12 13:05:00,12,7,2022
2.942,2.942,510050,2022-07-12 13:06:00,12,7,2022
2.942,2.942,510050,2022-07-12 13:07:00,12,7,2022
2.941,2.941,510050,2022-07-12 13:08:00,12,7,2022
2.94,2.94,510050,2022-07-12 13:09:00,12,7,2022
2.943,2.943,510050,2022-07-12 13:10:00,12,7,2022
2.941,2.941,510050,2022-07-12 13:11:00,12,7,2022
2.945,2.945,510050,2022-07-12 13:12:00,12,7,2022
2.944,2.944,510050,2022-07-12 13:13:00,12,7,2022
2.943,2.943,510050,2022-07-12 13:14:00,12,7,2022
2.942,2.942,510050,2022-07-12 13:15:00,12,7,2022
2.94,2.94,510050,2022-07-12 13:16:00,12,7,2022
2.942,2.942,510050,2022-07-12 13:17:00,12,7,2022
2.943,2.943,510050,2022-07-12 13:18:00,12,7,2022
2.941,2.941,510050,2022-07-12 13:19:00,12,7,2022
2.942,2.942,510050,2022-07-12 13:20:00,12,7,2022
2.946,2.946,510050,2022-07-12 13:21:00,12,7,2022
2.949,2.949,510050,2022-07-12 13:22:00,12,7,2022
2.949,2.949,510050,2022-07-12 13:23:00,12,7,2022
2.951,2.951,510050,2022-07-12 13:24:00,12,7,2022
2.952,2.952,510050,2022-07-12 13:25:00,12,7,2022
2.952,2.952,510050,2022-07-12 13:26:00,12,7,2022
2.95,2.95,510050,2022-07-12 13:27:00,12,7,2022
2.953,2.953,510050,2022-07-12 13:28:00,12,7,2022
2.952,2.952,510050,2022-07-12 13:29:00,12,7,2022
2.951,2.951,510050,2022-07-12 13:30:00,12,7,2022
2.949,2.949,510050,2022-07-12 13:31:00,12,7,2022
2.951,2.951,510050,2022-07-12 13:32:00,12,7,2022
2.95,2.95,510050,2022-07-12 13:33:00,12,7,2022
2.951,2.951,510050,2022-07-12 13:34:00,12,7,2022
2.951,2.951,510050,2022-07-12 13:35:00,12,7,2022
2.953,2.953,510050,2022-07-12 13:36:00,12,7,2022
2.951,2.951,510050,2022-07-12 13:37:00,12,7,2022
2.949,2.949,510050,2022-07-12 13:38:00,12,7,2022
2.95,2.95,510050,2022-07-12 13:39:00,12,7,2022
2.949,2.949,510050,2022-07-12 13:40:00,12,7,2022
2.949,2.949,510050,2022-07-12 13:41:00,12,7,2022
2.948,2.948,510050,2022-07-12 13:42:00,12,7,2022
2.95,2.95,510050,2022-07-12 13:43:00,12,7,2022
2.95,2.95,510050,2022-07-12 13:44:00,12,7,2022
2.951,2.951,510050,2022-07-12 13:45:00,12,7,2022
2.95,2.95,510050,2022-07-12 13:46:00,12,7,2022
2.951,2.951,510050,2022-07-12 13:47:00,12,7,2022
2.95,2.95,510050,2022-07-12 13:48:00,12,7,2022
2.949,2.949,510050,2022-07-12 13:49:00,12,7,2022
2.948,2.948,510050,2022-07-12 13:50:00,12,7,2022
2.948,2.948,510050,2022-07-12 13:51:00,12,7,2022
2.95,2.95,510050,2022-07-12 13:52:00,12,7,2022
2.949,2.949,510050,2022-07-12 13:53:00,12,7,2022
2.95,2.95,510050,2022-07-12 13:54:00,12,7,2022
2.947,2.947,510050,2022-07-12 13:55:00,12,7,2022
2.949,2.949,510050,2022-07-12 13:56:00,12,7,2022
2.949,2.949,510050,2022-07-12 13:57:00,12,7,2022
2.947,2.947,510050,2022-07-12 13:58:00,12,7,2022
2.947,2.947,510050,2022-07-12 13:59:00,12,7,2022
2.946,2.946,510050,2022-07-12 14:00:00,12,7,2022
2.946,2.946,510050,2022-07-12 14:01:00,12,7,2022
2.944,2.944,510050,2022-07-12 14:02:00,12,7,2022
2.944,2.944,510050,2022-07-12 14:03:00,12,7,2022
2.945,2.945,510050,2022-07-12 14:04:00,12,7,2022
2.945,2.945,510050,2022-07-12 14:05:00,12,7,2022
2.945,2.945,510050,2022-07-12 14:06:00,12,7,2022
2.943,2.943,510050,2022-07-12 14:07:00,12,7,2022
2.943,2.943,510050,2022-07-12 14:08:00,12,7,2022
2.942,2.942,510050,2022-07-12 14:09:00,12,7,2022
2.943,2.943,510050,2022-07-12 14:10:00,12,7,2022
2.943,2.943,510050,2022-07-12 14:11:00,12,7,2022
2.941,2.941,510050,2022-07-12 14:12:00,12,7,2022
2.94,2.94,510050,2022-07-12 14:13:00,12,7,2022
2.941,2.941,510050,2022-07-12 14:14:00,12,7,2022
2.942,2.942,510050,2022-07-12 14:15:00,12,7,2022
2.946,2.946,510050,2022-07-12 14:16:00,12,7,2022
2.946,2.946,510050,2022-07-12 14:17:00,12,7,2022
2.946,2.946,510050,2022-07-12 14:18:00,12,7,2022
2.947,2.947,510050,2022-07-12 14:19:00,12,7,2022
2.95,2.95,510050,2022-07-12 14:20:00,12,7,2022
2.95,2.95,510050,2022-07-12 14:21:00,12,7,2022
2.95,2.95,510050,2022-07-12 14:22:00,12,7,2022
2.951,2.951,510050,2022-07-12 14:23:00,12,7,2022
2.949,2.949,510050,2022-07-12 14:24:00,12,7,2022
2.946,2.946,510050,2022-07-12 14:25:00,12,7,2022
2.948,2.948,510050,2022-07-12 14:26:00,12,7,2022
2.952,2.952,510050,2022-07-12 14:27:00,12,7,2022
2.95,2.95,510050,2022-07-12 14:28:00,12,7,2022
2.949,2.949,510050,2022-07-12 14:29:00,12,7,2022
2.948,2.948,510050,2022-07-12 14:30:00,12,7,2022
2.943,2.943,510050,2022-07-12 14:31:00,12,7,2022
2.942,2.942,510050,2022-07-12 14:32:00,12,7,2022
2.941,2.941,510050,2022-07-12 14:33:00,12,7,2022
2.94,2.94,510050,2022-07-12 14:34:00,12,7,2022
2.941,2.941,510050,2022-07-12 14:35:00,12,7,2022
2.942,2.942,510050,2022-07-12 14:36:00,12,7,2022
2.942,2.942,510050,2022-07-12 14:37:00,12,7,2022
2.941,2.941,510050,2022-07-12 14:38:00,12,7,2022
2.94,2.94,510050,2022-07-12 14:39:00,12,7,2022
2.942,2.942,510050,2022-07-12 14:40:00,12,7,2022
2.944,2.944,510050,2022-07-12 14:41:00,12,7,2022
2.944,2.944,510050,2022-07-12 14:42:00,12,7,2022
2.943,2.943,510050,2022-07-12 14:43:00,12,7,2022
2.943,2.943,510050,2022-07-12 14:44:00,12,7,2022
2.944,2.944,510050,2022-07-12 14:45:00,12,7,2022
2.943,2.943,510050,2022-07-12 14:46:00,12,7,2022
2.942,2.942,510050,2022-07-12 14:47:00,12,7,2022
2.941,2.941,510050,2022-07-12 14:48:00,12,7,2022
2.941,2.941,510050,2022-07-12 14:49:00,12,7,2022
2.943,2.943,510050,2022-07-12 14:50:00,12,7,2022
2.943,2.943,510050,2022-07-12 14:51:00,12,7,2022
2.942,2.942,510050,2022-07-12 14:52:00,12,7,2022
2.942,2.942,510050,2022-07-12 14:53:00,12,7,2022
2.943,2.943,510050,2022-07-12 14:54:00,12,7,2022
2.944,2.944,510050,2022-07-12 14:55:00,12,7,2022
2.942,2.942,510050,2022-07-12 14:56:00,12,7,2022
2.942,2.942,510050,2022-07-12 14:57:00,12,7,2022
2.942,2.942,510050,2022-07-12 14:58:00,12,7,2022
2.944,2.944,510050,2022-07-12 14:59:00,12,7,2022
2.944,2.944,510050,2022-07-12 15:00:00,12,7,2022
