开盘,收盘,股票代码,日期,day,month,year
2.896,2.896,510050,2022-07-28 10:23:00,28,7,2022
2.895,2.895,510050,2022-07-28 10:24:00,28,7,2022
2.898,2.898,510050,2022-07-28 10:25:00,28,7,2022
2.899,2.899,510050,2022-07-28 10:26:00,28,7,2022
2.896,2.896,510050,2022-07-28 10:27:00,28,7,2022
2.898,2.898,510050,2022-07-28 10:28:00,28,7,2022
2.898,2.898,510050,2022-07-28 10:29:00,28,7,2022
2.899,2.899,510050,2022-07-28 10:30:00,28,7,2022
2.903,2.903,510050,2022-07-28 10:31:00,28,7,2022
2.902,2.902,510050,2022-07-28 10:32:00,28,7,2022
2.902,2.902,510050,2022-07-28 10:33:00,28,7,2022
2.902,2.902,510050,2022-07-28 10:34:00,28,7,2022
2.899,2.899,510050,2022-07-28 10:35:00,28,7,2022
2.9,2.9,510050,2022-07-28 10:36:00,28,7,2022
2.9,2.9,510050,2022-07-28 10:37:00,28,7,2022
2.9,2.9,510050,2022-07-28 10:38:00,28,7,2022
2.9,2.9,510050,2022-07-28 10:39:00,28,7,2022
2.9,2.9,510050,2022-07-28 10:40:00,28,7,2022
2.9,2.9,510050,2022-07-28 10:41:00,28,7,2022
2.896,2.896,510050,2022-07-28 10:42:00,28,7,2022
2.898,2.898,510050,2022-07-28 10:43:00,28,7,2022
2.898,2.898,510050,2022-07-28 10:44:00,28,7,2022
2.898,2.898,510050,2022-07-28 10:45:00,28,7,2022
2.901,2.901,510050,2022-07-28 10:46:00,28,7,2022
2.898,2.898,510050,2022-07-28 10:47:00,28,7,2022
2.9,2.9,510050,2022-07-28 10:48:00,28,7,2022
2.899,2.899,510050,2022-07-28 10:49:00,28,7,2022
2.9,2.9,510050,2022-07-28 10:50:00,28,7,2022
2.899,2.899,510050,2022-07-28 10:51:00,28,7,2022
2.898,2.898,510050,2022-07-28 10:52:00,28,7,2022
2.898,2.898,510050,2022-07-28 10:53:00,28,7,2022
2.896,2.896,510050,2022-07-28 10:54:00,28,7,2022
2.898,2.898,510050,2022-07-28 10:55:00,28,7,2022
2.899,2.899,510050,2022-07-28 10:56:00,28,7,2022
2.901,2.901,510050,2022-07-28 10:57:00,28,7,2022
2.898,2.898,510050,2022-07-28 10:58:00,28,7,2022
2.898,2.898,510050,2022-07-28 10:59:00,28,7,2022
2.898,2.898,510050,2022-07-28 11:00:00,28,7,2022
2.897,2.897,510050,2022-07-28 11:01:00,28,7,2022
2.897,2.897,510050,2022-07-28 11:02:00,28,7,2022
2.896,2.896,510050,2022-07-28 11:03:00,28,7,2022
2.894,2.894,510050,2022-07-28 11:04:00,28,7,2022
2.895,2.895,510050,2022-07-28 11:05:00,28,7,2022
2.895,2.895,510050,2022-07-28 11:06:00,28,7,2022
2.895,2.895,510050,2022-07-28 11:07:00,28,7,2022
2.895,2.895,510050,2022-07-28 11:08:00,28,7,2022
2.897,2.897,510050,2022-07-28 11:09:00,28,7,2022
2.897,2.897,510050,2022-07-28 11:10:00,28,7,2022
2.896,2.896,510050,2022-07-28 11:11:00,28,7,2022
2.897,2.897,510050,2022-07-28 11:12:00,28,7,2022
2.896,2.896,510050,2022-07-28 11:13:00,28,7,2022
2.896,2.896,510050,2022-07-28 11:14:00,28,7,2022
2.899,2.899,510050,2022-07-28 11:15:00,28,7,2022
2.897,2.897,510050,2022-07-28 11:16:00,28,7,2022
2.895,2.895,510050,2022-07-28 11:17:00,28,7,2022
2.895,2.895,510050,2022-07-28 11:18:00,28,7,2022
2.895,2.895,510050,2022-07-28 11:19:00,28,7,2022
2.895,2.895,510050,2022-07-28 11:20:00,28,7,2022
2.893,2.893,510050,2022-07-28 11:21:00,28,7,2022
2.892,2.892,510050,2022-07-28 11:22:00,28,7,2022
2.89,2.89,510050,2022-07-28 11:23:00,28,7,2022
2.892,2.892,510050,2022-07-28 11:24:00,28,7,2022
2.892,2.892,510050,2022-07-28 11:25:00,28,7,2022
2.891,2.891,510050,2022-07-28 11:26:00,28,7,2022
2.891,2.891,510050,2022-07-28 11:27:00,28,7,2022
2.891,2.891,510050,2022-07-28 11:28:00,28,7,2022
2.891,2.891,510050,2022-07-28 11:29:00,28,7,2022
2.89,2.89,510050,2022-07-28 11:30:00,28,7,2022
2.891,2.891,510050,2022-07-28 13:01:00,28,7,2022
2.888,2.888,510050,2022-07-28 13:02:00,28,7,2022
2.889,2.889,510050,2022-07-28 13:03:00,28,7,2022
2.889,2.889,510050,2022-07-28 13:04:00,28,7,2022
2.891,2.891,510050,2022-07-28 13:05:00,28,7,2022
2.891,2.891,510050,2022-07-28 13:06:00,28,7,2022
2.89,2.89,510050,2022-07-28 13:07:00,28,7,2022
2.889,2.889,510050,2022-07-28 13:08:00,28,7,2022
2.887,2.887,510050,2022-07-28 13:09:00,28,7,2022
2.887,2.887,510050,2022-07-28 13:10:00,28,7,2022
2.887,2.887,510050,2022-07-28 13:11:00,28,7,2022
2.888,2.888,510050,2022-07-28 13:12:00,28,7,2022
2.888,2.888,510050,2022-07-28 13:13:00,28,7,2022
2.887,2.887,510050,2022-07-28 13:14:00,28,7,2022
2.886,2.886,510050,2022-07-28 13:15:00,28,7,2022
2.884,2.884,510050,2022-07-28 13:16:00,28,7,2022
2.882,2.882,510050,2022-07-28 13:17:00,28,7,2022
2.882,2.882,510050,2022-07-28 13:18:00,28,7,2022
2.884,2.884,510050,2022-07-28 13:19:00,28,7,2022
2.883,2.883,510050,2022-07-28 13:20:00,28,7,2022
2.884,2.884,510050,2022-07-28 13:21:00,28,7,2022
2.884,2.884,510050,2022-07-28 13:22:00,28,7,2022
2.883,2.883,510050,2022-07-28 13:23:00,28,7,2022
2.881,2.881,510050,2022-07-28 13:24:00,28,7,2022
2.88,2.88,510050,2022-07-28 13:25:00,28,7,2022
2.88,2.88,510050,2022-07-28 13:26:00,28,7,2022
2.881,2.881,510050,2022-07-28 13:27:00,28,7,2022
2.882,2.882,510050,2022-07-28 13:28:00,28,7,2022
2.882,2.882,510050,2022-07-28 13:29:00,28,7,2022
2.882,2.882,510050,2022-07-28 13:30:00,28,7,2022
2.882,2.882,510050,2022-07-28 13:31:00,28,7,2022
2.882,2.882,510050,2022-07-28 13:32:00,28,7,2022
2.882,2.882,510050,2022-07-28 13:33:00,28,7,2022
2.883,2.883,510050,2022-07-28 13:34:00,28,7,2022
2.883,2.883,510050,2022-07-28 13:35:00,28,7,2022
2.881,2.881,510050,2022-07-28 13:36:00,28,7,2022
2.881,2.881,510050,2022-07-28 13:37:00,28,7,2022
2.881,2.881,510050,2022-07-28 13:38:00,28,7,2022
2.883,2.883,510050,2022-07-28 13:39:00,28,7,2022
2.882,2.882,510050,2022-07-28 13:40:00,28,7,2022
2.881,2.881,510050,2022-07-28 13:41:00,28,7,2022
2.88,2.88,510050,2022-07-28 13:42:00,28,7,2022
2.881,2.881,510050,2022-07-28 13:43:00,28,7,2022
2.88,2.88,510050,2022-07-28 13:44:00,28,7,2022
2.879,2.879,510050,2022-07-28 13:45:00,28,7,2022
2.875,2.875,510050,2022-07-28 13:46:00,28,7,2022
2.874,2.874,510050,2022-07-28 13:47:00,28,7,2022
2.876,2.876,510050,2022-07-28 13:48:00,28,7,2022
2.877,2.877,510050,2022-07-28 13:49:00,28,7,2022
2.877,2.877,510050,2022-07-28 13:50:00,28,7,2022
2.876,2.876,510050,2022-07-28 13:51:00,28,7,2022
2.878,2.878,510050,2022-07-28 13:52:00,28,7,2022
2.877,2.877,510050,2022-07-28 13:53:00,28,7,2022
2.875,2.875,510050,2022-07-28 13:54:00,28,7,2022
2.874,2.874,510050,2022-07-28 13:55:00,28,7,2022
2.876,2.876,510050,2022-07-28 13:56:00,28,7,2022
2.876,2.876,510050,2022-07-28 13:57:00,28,7,2022
2.877,2.877,510050,2022-07-28 13:58:00,28,7,2022
2.875,2.875,510050,2022-07-28 13:59:00,28,7,2022
2.874,2.874,510050,2022-07-28 14:00:00,28,7,2022
2.872,2.872,510050,2022-07-28 14:01:00,28,7,2022
2.872,2.872,510050,2022-07-28 14:02:00,28,7,2022
2.871,2.871,510050,2022-07-28 14:03:00,28,7,2022
2.873,2.873,510050,2022-07-28 14:04:00,28,7,2022
2.872,2.872,510050,2022-07-28 14:05:00,28,7,2022
2.871,2.871,510050,2022-07-28 14:06:00,28,7,2022
2.873,2.873,510050,2022-07-28 14:07:00,28,7,2022
2.874,2.874,510050,2022-07-28 14:08:00,28,7,2022
2.873,2.873,510050,2022-07-28 14:09:00,28,7,2022
2.872,2.872,510050,2022-07-28 14:10:00,28,7,2022
2.872,2.872,510050,2022-07-28 14:11:00,28,7,2022
2.869,2.869,510050,2022-07-28 14:12:00,28,7,2022
2.871,2.871,510050,2022-07-28 14:13:00,28,7,2022
2.868,2.868,510050,2022-07-28 14:14:00,28,7,2022
2.868,2.868,510050,2022-07-28 14:15:00,28,7,2022
2.869,2.869,510050,2022-07-28 14:16:00,28,7,2022
2.869,2.869,510050,2022-07-28 14:17:00,28,7,2022
2.869,2.869,510050,2022-07-28 14:18:00,28,7,2022
2.87,2.87,510050,2022-07-28 14:19:00,28,7,2022
2.87,2.87,510050,2022-07-28 14:20:00,28,7,2022
2.869,2.869,510050,2022-07-28 14:21:00,28,7,2022
2.868,2.868,510050,2022-07-28 14:22:00,28,7,2022
2.866,2.866,510050,2022-07-28 14:23:00,28,7,2022
2.866,2.866,510050,2022-07-28 14:24:00,28,7,2022
2.867,2.867,510050,2022-07-28 14:25:00,28,7,2022
2.869,2.869,510050,2022-07-28 14:26:00,28,7,2022
2.868,2.868,510050,2022-07-28 14:27:00,28,7,2022
2.868,2.868,510050,2022-07-28 14:28:00,28,7,2022
2.869,2.869,510050,2022-07-28 14:29:00,28,7,2022
2.87,2.87,510050,2022-07-28 14:30:00,28,7,2022
2.869,2.869,510050,2022-07-28 14:31:00,28,7,2022
2.871,2.871,510050,2022-07-28 14:32:00,28,7,2022
2.87,2.87,510050,2022-07-28 14:33:00,28,7,2022
2.871,2.871,510050,2022-07-28 14:34:00,28,7,2022
2.87,2.87,510050,2022-07-28 14:35:00,28,7,2022
2.87,2.87,510050,2022-07-28 14:36:00,28,7,2022
2.869,2.869,510050,2022-07-28 14:37:00,28,7,2022
2.868,2.868,510050,2022-07-28 14:38:00,28,7,2022
2.868,2.868,510050,2022-07-28 14:39:00,28,7,2022
2.869,2.869,510050,2022-07-28 14:40:00,28,7,2022
2.869,2.869,510050,2022-07-28 14:41:00,28,7,2022
2.867,2.867,510050,2022-07-28 14:42:00,28,7,2022
2.865,2.865,510050,2022-07-28 14:43:00,28,7,2022
2.866,2.866,510050,2022-07-28 14:44:00,28,7,2022
2.866,2.866,510050,2022-07-28 14:45:00,28,7,2022
2.867,2.867,510050,2022-07-28 14:46:00,28,7,2022
2.867,2.867,510050,2022-07-28 14:47:00,28,7,2022
2.867,2.867,510050,2022-07-28 14:48:00,28,7,2022
2.867,2.867,510050,2022-07-28 14:49:00,28,7,2022
2.867,2.867,510050,2022-07-28 14:50:00,28,7,2022
2.866,2.866,510050,2022-07-28 14:51:00,28,7,2022
2.865,2.865,510050,2022-07-28 14:52:00,28,7,2022
2.864,2.864,510050,2022-07-28 14:53:00,28,7,2022
2.865,2.865,510050,2022-07-28 14:54:00,28,7,2022
2.864,2.864,510050,2022-07-28 14:55:00,28,7,2022
2.865,2.865,510050,2022-07-28 14:56:00,28,7,2022
2.865,2.865,510050,2022-07-28 14:57:00,28,7,2022
2.865,2.865,510050,2022-07-28 14:58:00,28,7,2022
2.867,2.867,510050,2022-07-28 14:59:00,28,7,2022
2.866,2.866,510050,2022-07-28 15:00:00,28,7,2022
