开盘,收盘,股票代码,日期,day,month,year
2.871,2.871,510050,2022-07-22 13:50:00,22,7,2022
2.871,2.871,510050,2022-07-22 13:51:00,22,7,2022
2.869,2.869,510050,2022-07-22 13:52:00,22,7,2022
2.87,2.87,510050,2022-07-22 13:53:00,22,7,2022
2.871,2.871,510050,2022-07-22 13:54:00,22,7,2022
2.869,2.869,510050,2022-07-22 13:55:00,22,7,2022
2.867,2.867,510050,2022-07-22 13:56:00,22,7,2022
2.869,2.869,510050,2022-07-22 13:57:00,22,7,2022
2.872,2.872,510050,2022-07-22 13:58:00,22,7,2022
2.872,2.872,510050,2022-07-22 13:59:00,22,7,2022
2.873,2.873,510050,2022-07-22 14:00:00,22,7,2022
2.872,2.872,510050,2022-07-22 14:01:00,22,7,2022
2.875,2.875,510050,2022-07-22 14:02:00,22,7,2022
2.873,2.873,510050,2022-07-22 14:03:00,22,7,2022
2.875,2.875,510050,2022-07-22 14:04:00,22,7,2022
2.872,2.872,510050,2022-07-22 14:05:00,22,7,2022
2.871,2.871,510050,2022-07-22 14:06:00,22,7,2022
2.872,2.872,510050,2022-07-22 14:07:00,22,7,2022
2.872,2.872,510050,2022-07-22 14:08:00,22,7,2022
2.87,2.87,510050,2022-07-22 14:09:00,22,7,2022
2.872,2.872,510050,2022-07-22 14:10:00,22,7,2022
2.872,2.872,510050,2022-07-22 14:11:00,22,7,2022
2.874,2.874,510050,2022-07-22 14:12:00,22,7,2022
2.876,2.876,510050,2022-07-22 14:13:00,22,7,2022
2.876,2.876,510050,2022-07-22 14:14:00,22,7,2022
2.874,2.874,510050,2022-07-22 14:15:00,22,7,2022
2.87,2.87,510050,2022-07-22 14:16:00,22,7,2022
2.871,2.871,510050,2022-07-22 14:17:00,22,7,2022
2.873,2.873,510050,2022-07-22 14:18:00,22,7,2022
2.873,2.873,510050,2022-07-22 14:19:00,22,7,2022
2.875,2.875,510050,2022-07-22 14:20:00,22,7,2022
2.876,2.876,510050,2022-07-22 14:21:00,22,7,2022
2.876,2.876,510050,2022-07-22 14:22:00,22,7,2022
2.874,2.874,510050,2022-07-22 14:23:00,22,7,2022
2.875,2.875,510050,2022-07-22 14:24:00,22,7,2022
2.875,2.875,510050,2022-07-22 14:25:00,22,7,2022
2.876,2.876,510050,2022-07-22 14:26:00,22,7,2022
2.877,2.877,510050,2022-07-22 14:27:00,22,7,2022
2.877,2.877,510050,2022-07-22 14:28:00,22,7,2022
2.877,2.877,510050,2022-07-22 14:29:00,22,7,2022
2.879,2.879,510050,2022-07-22 14:30:00,22,7,2022
2.881,2.881,510050,2022-07-22 14:31:00,22,7,2022
2.886,2.886,510050,2022-07-22 14:32:00,22,7,2022
2.889,2.889,510050,2022-07-22 14:33:00,22,7,2022
2.89,2.89,510050,2022-07-22 14:34:00,22,7,2022
2.895,2.895,510050,2022-07-22 14:35:00,22,7,2022
2.897,2.897,510050,2022-07-22 14:36:00,22,7,2022
2.896,2.896,510050,2022-07-22 14:37:00,22,7,2022
2.898,2.898,510050,2022-07-22 14:38:00,22,7,2022
2.895,2.895,510050,2022-07-22 14:39:00,22,7,2022
2.894,2.894,510050,2022-07-22 14:40:00,22,7,2022
2.897,2.897,510050,2022-07-22 14:41:00,22,7,2022
2.895,2.895,510050,2022-07-22 14:42:00,22,7,2022
2.895,2.895,510050,2022-07-22 14:43:00,22,7,2022
2.895,2.895,510050,2022-07-22 14:44:00,22,7,2022
2.894,2.894,510050,2022-07-22 14:45:00,22,7,2022
2.895,2.895,510050,2022-07-22 14:46:00,22,7,2022
2.895,2.895,510050,2022-07-22 14:47:00,22,7,2022
2.895,2.895,510050,2022-07-22 14:48:00,22,7,2022
2.894,2.894,510050,2022-07-22 14:49:00,22,7,2022
2.892,2.892,510050,2022-07-22 14:50:00,22,7,2022
2.888,2.888,510050,2022-07-22 14:51:00,22,7,2022
2.89,2.89,510050,2022-07-22 14:52:00,22,7,2022
2.886,2.886,510050,2022-07-22 14:53:00,22,7,2022
2.887,2.887,510050,2022-07-22 14:54:00,22,7,2022
2.888,2.888,510050,2022-07-22 14:55:00,22,7,2022
2.889,2.889,510050,2022-07-22 14:56:00,22,7,2022
2.888,2.888,510050,2022-07-22 14:57:00,22,7,2022
2.889,2.889,510050,2022-07-22 14:58:00,22,7,2022
2.888,2.888,510050,2022-07-22 14:59:00,22,7,2022
2.887,2.887,510050,2022-07-22 15:00:00,22,7,2022
