开盘,收盘,股票代码,日期,day,month,year
2.91,2.91,510050,2022-07-18 13:46:00,18,7,2022
2.912,2.912,510050,2022-07-18 13:47:00,18,7,2022
2.911,2.911,510050,2022-07-18 13:48:00,18,7,2022
2.913,2.913,510050,2022-07-18 13:49:00,18,7,2022
2.913,2.913,510050,2022-07-18 13:50:00,18,7,2022
2.913,2.913,510050,2022-07-18 13:51:00,18,7,2022
2.914,2.914,510050,2022-07-18 13:52:00,18,7,2022
2.913,2.913,510050,2022-07-18 13:53:00,18,7,2022
2.913,2.913,510050,2022-07-18 13:54:00,18,7,2022
2.913,2.913,510050,2022-07-18 13:55:00,18,7,2022
2.915,2.915,510050,2022-07-18 13:56:00,18,7,2022
2.914,2.914,510050,2022-07-18 13:57:00,18,7,2022
2.913,2.913,510050,2022-07-18 13:58:00,18,7,2022
2.913,2.913,510050,2022-07-18 13:59:00,18,7,2022
2.913,2.913,510050,2022-07-18 14:00:00,18,7,2022
2.911,2.911,510050,2022-07-18 14:01:00,18,7,2022
2.911,2.911,510050,2022-07-18 14:02:00,18,7,2022
2.91,2.91,510050,2022-07-18 14:03:00,18,7,2022
2.908,2.908,510050,2022-07-18 14:04:00,18,7,2022
2.908,2.908,510050,2022-07-18 14:05:00,18,7,2022
2.906,2.906,510050,2022-07-18 14:06:00,18,7,2022
2.906,2.906,510050,2022-07-18 14:07:00,18,7,2022
2.907,2.907,510050,2022-07-18 14:08:00,18,7,2022
2.906,2.906,510050,2022-07-18 14:09:00,18,7,2022
2.909,2.909,510050,2022-07-18 14:10:00,18,7,2022
2.908,2.908,510050,2022-07-18 14:11:00,18,7,2022
2.906,2.906,510050,2022-07-18 14:12:00,18,7,2022
2.907,2.907,510050,2022-07-18 14:13:00,18,7,2022
2.907,2.907,510050,2022-07-18 14:14:00,18,7,2022
2.907,2.907,510050,2022-07-18 14:15:00,18,7,2022
2.906,2.906,510050,2022-07-18 14:16:00,18,7,2022
2.906,2.906,510050,2022-07-18 14:17:00,18,7,2022
2.908,2.908,510050,2022-07-18 14:18:00,18,7,2022
2.909,2.909,510050,2022-07-18 14:19:00,18,7,2022
2.908,2.908,510050,2022-07-18 14:20:00,18,7,2022
2.906,2.906,510050,2022-07-18 14:21:00,18,7,2022
2.907,2.907,510050,2022-07-18 14:22:00,18,7,2022
2.906,2.906,510050,2022-07-18 14:23:00,18,7,2022
2.906,2.906,510050,2022-07-18 14:24:00,18,7,2022
2.907,2.907,510050,2022-07-18 14:25:00,18,7,2022
2.909,2.909,510050,2022-07-18 14:26:00,18,7,2022
2.908,2.908,510050,2022-07-18 14:27:00,18,7,2022
2.91,2.91,510050,2022-07-18 14:28:00,18,7,2022
2.908,2.908,510050,2022-07-18 14:29:00,18,7,2022
2.909,2.909,510050,2022-07-18 14:30:00,18,7,2022
2.907,2.907,510050,2022-07-18 14:31:00,18,7,2022
2.907,2.907,510050,2022-07-18 14:32:00,18,7,2022
2.906,2.906,510050,2022-07-18 14:33:00,18,7,2022
2.905,2.905,510050,2022-07-18 14:34:00,18,7,2022
2.905,2.905,510050,2022-07-18 14:35:00,18,7,2022
2.905,2.905,510050,2022-07-18 14:36:00,18,7,2022
2.907,2.907,510050,2022-07-18 14:37:00,18,7,2022
2.907,2.907,510050,2022-07-18 14:38:00,18,7,2022
2.908,2.908,510050,2022-07-18 14:39:00,18,7,2022
2.907,2.907,510050,2022-07-18 14:40:00,18,7,2022
2.908,2.908,510050,2022-07-18 14:41:00,18,7,2022
2.91,2.91,510050,2022-07-18 14:42:00,18,7,2022
2.91,2.91,510050,2022-07-18 14:43:00,18,7,2022
2.91,2.91,510050,2022-07-18 14:44:00,18,7,2022
2.911,2.911,510050,2022-07-18 14:45:00,18,7,2022
2.913,2.913,510050,2022-07-18 14:46:00,18,7,2022
2.913,2.913,510050,2022-07-18 14:47:00,18,7,2022
2.912,2.912,510050,2022-07-18 14:48:00,18,7,2022
2.912,2.912,510050,2022-07-18 14:49:00,18,7,2022
2.912,2.912,510050,2022-07-18 14:50:00,18,7,2022
2.912,2.912,510050,2022-07-18 14:51:00,18,7,2022
2.912,2.912,510050,2022-07-18 14:52:00,18,7,2022
2.913,2.913,510050,2022-07-18 14:53:00,18,7,2022
2.912,2.912,510050,2022-07-18 14:54:00,18,7,2022
2.911,2.911,510050,2022-07-18 14:55:00,18,7,2022
2.91,2.91,510050,2022-07-18 14:56:00,18,7,2022
2.912,2.912,510050,2022-07-18 14:57:00,18,7,2022
2.912,2.912,510050,2022-07-18 14:58:00,18,7,2022
2.912,2.912,510050,2022-07-18 14:59:00,18,7,2022
2.911,2.911,510050,2022-07-18 15:00:00,18,7,2022
